1;The Rising Sun - Pink;57; Estás en un desierto y te encuentras con un cubo, ¿qué tamaño tiene?; muy grande; tan grande como yo; muy pequeña;
472;Moon - White;34; Recibes una invitación a cenar de tu mejor amigo en un lugar refinado, ¿qué te parece?; el quiere hablar conmigo; me parece muy extraño; un buen gesto;
473;Moon - White;34; Te piden que escales una pequeña montaña…; declino la invitación; acepto con entusiasmo; invento una excusa;
474;Moon - White;34; Tus amigos te han preparado una fiesta sorpresa...; me podrian avisar; que hermosa idea; me siento como una estrella;
475;Moon - White;34; Cuando caminas...; Evito pisar las juntas del pavimento; Miro directamente a mi manera; Miro a mi alrededor;
476;Moon - White;34; Tu organizas tus vacaciones...; meses de antelación; en el último minuto; buscando la relación precio/calidad adecuada;
477;Moon - White;34; ¿Cómo se celebra un aniversario?; no lo celebro; siempre doy un regalo;organizo una velada romantica;
478;Moon - White;34; Te presentan a una persona pero no entiendes el nombre, ¿qué haces?; pido el nombre; Planeo solicitar el nombre más tarde.; finjo que lo entiendo;
479;Moon - White;34; ¿Prefieres permanecer en silencio a menudo?; nunca; Sí; algunas veces;
480;Moon - White;34; Encuentras que las personas que siempre bromean son:; superficial; gracioso; inteligente;
481;Moon - White;34; Odias ir a conciertos porque están demasiado llenos:; real; falso; no me interesan los conciertos;
482;Moon - White;34; ¿Considera que los vendedores son personas confiables?; no, solo quieren vender; seguramente; Depende de la persona;
483;Moon - White;34; Cuando sales con tu amigo, ¿intentas vestirte de acuerdo con su atuendo?; nunca; siempre; tengo mi propia forma de vestir;
484;Moon - Red;33; ¿Te da vergüenza invitar a alguien a una cita?; muchisimo; de ninguna manera; depende de a quien le pregunte;
485;Moon - Red;33; Si un vendedor sigue insistiendo en venderle un producto, ¿lo comprará finalmente?; no; más probable es que sí; depende si me gusta;
486;Moon - Red;33;¿Crees que tu carácter está condicionado por las condiciones climáticas?; con frecuencia; algunas veces; nunca; siempre
487;Moon - Red;33; Considero a los hombres superficiales cuando:; solo piensan en divertirse; solo piensan en dinero; ellos menosprecian todo;
488;Moon - Red;33; Si nací en otro lugar...; hubiera sido la misma persona; hubiera tenido mas oportunidades; hubiera conocido a mejores personas;
489;Moon - Red;33; Has ganado una entrada para 2 personas para asistir a un importante evento social, ¿qué decides hacer?; Me rindo; invito a alguien; voy solo;
490;Moon - Red;33; Cuando suena el teléfono piensas:; me estan molestando; debe ser algo importante; me llaman para invitarme a algun lado;
491;Moon - Red;33; Tienes que entretener a dos niños, ¿qué haces?; trato de hacerlos reir; les cuento una historia; los hago jugar entre ellos;
492;Moon - Red;33; Entras en una habitación y la gente está hablando de ti, ¿qué piensas?; me estarán felicitando; No tengo ni idea;se burlaran de mi;
493;Moon - Red;33; Después de mucho tiempo tienes una tarde libre, ¿qué haces?; salgo a cenar; me siento en el sofa a ver una pelicula; Llamo a todos para organizar una fiesta;
494;Moon - Red;33; Tu teléfono está muerto, ¿cómo te sientes?; perdió; indiferente; ansioso; contento
495;Moon - Red;33; Estás siendo cortejado por la persona más sexy de la ciudad, ¿qué haces?; les digo a todos; me lo guardo para mi; no confío en su cortejo;
496;Moon - Red;33; Si durante una jornada laboral no tienes nada que hacer, ¿cómo te sientes?; aburrido; deprimido; soy feliz asi que descanso;
497;Moon - Red;33; ¿Qué comida nunca te saltearías?; desayuno; comida; cena; Bocadillo de la tarde
498;Moon - Red;33; ¿Crees que las cosas pueden estar condicionadas por la suerte?; si, absolutamente; de ninguna manera; a veces lo pienso;
499;Moon - Red;33; ¿Te gusta ver en la televisión:; un espectáculo policial; un programa de cocina; un documental cientifico;
500;Moon - Red;33; Tu pareja elige pasar las vacaciones con sus amigos y no contigo, ¿tú qué opinas?;él/ella prefiere quedarse con ellos; el/ella necesita relajarse; el/ella ya no es mi pareja;
501;Moon - Red;33; ¿Te gusta cuidar las flores?; sí mucho; No, en absoluto; Me gustaría;
502;Moon - Green;31; Ir rápido significa:; correr un gran riesgo; sentir una fuerte emoción; trata de llegar a tiempo;
503;Moon - Green;31; Tienes que crear un ambiente divertido, ¿cómo lo haces?; pongo la musica; hago chistes; Naturalmente, no quiero ser gracioso.;
504;Moon - Green;31; Si tuviera que escribir sus defectos en una hoja de papel, ¿cómo sería el papel?; quedaría en blanco; tendría algunas líneas llenas; tal vez no cabrían todos en un papel;
505;Moon - Green;31; ¿Con quién celebras un éxito?; solo; solo con los que amo; con tantas personas como sea posible;
506;Moon - Green;31; ¿Conocer gente nueva te da energía?; sí; no; poco; depende de la gente que conozca
507;Moon - Green;31; ¿Cuál de estos juegos prefieres?; tarjetas; ajedrez; Monopolio;
508;Moon - Green;31;Tienes 2 horas inesperadas de tiempo, ¿qué haces?; voy al cine; visito un museo; yo hago deportes; yo duermo
509;Moon - Green;31; ¿Te gustaría refugiarte...; en un castillo; en un bosque; en un maizal;
510;Moon - Green;31; ¿Cómo pasarías una noche en una gran metrópoli?; Iría a un buen lugar a beber y bailar.; en un hermoso restaurante; caminando por las calles del centro;
511;Moon - Green;31; ¿Cuántos son tus mejores amigos?; entre 2 y 4; sólo uno; más de 5;
512;Moon - Green;31; ¿Cómo te describiría tu profesor de primaria?; tímido y reservado; inquieto; dinámico;
513;Moon - Green;31; ¿Tienes muchas cosas que decir?; sí; no; poco frecuentemente; depende del contexto
514;Moon - Green;31; Después de hablar con la gente durante mucho tiempo, ¿prefieres estar solo?; sí; no; algunas veces; casi siempre
515;Moon - Green;31; ¿Le gustaría tener alguna obra de arte para mostrar en público?; sí; no; no me interesa el arte;
516;Moon - Green;31; ¿Te gustaría vivir en una casa con muchos extraños?; sí; no; no sé, debería intentarlo;
517;Moon - Green;31;Te han presentado a un amigo de tu amigo, ¿cómo te comportas?; nos hacemos amigos rapidos; yo me quedo en el mio; trato de conocerlo mejor;
518;Moon - Green;31; ¿Te encanta usar ropa provocativa?; sí; no; solo en raras ocasiones;
519;Moon - Green;31; ¿Dormirías tranquilo incluso con una persona desconocida?; sí; no; No sé;
520;Job - Green;15; El patrón te obliga a trabajar siempre horas extras, ¿tú qué opinas?; Lo dejo; seré importante en la empresa; ganaré más;
521;Job - Green;15; ¿Qué siente tu cuerpo después de trabajar?; cansancio; energía; resistencia;
522;Job - Green;15; ¿Prefieres trabajar como empresario o como empleado?; emprendedor; empleado; cada uno tiene sus lados positivo y negativo;
523;Job - Green;15; ¿Qué es lo que más te cansa?; trabajo manual; trabajo mental; no trabajo;
524;Job - Green;15; La empresa está en crisis y el empresario te pide que trabajes gratis unas horas por el bien de la empresa. ¿Aceptas?; sí; no; solo si propone un futuro aumento de sueldo;
525;Job - Green;15;¿A qué nunca renunciarías entre estas cosas?; vacaciones de verano; vacaciones de invierno; un café después del almuerzo;
526;Job - Green;15; ¿Sabes exactamente cuánto dinero tienes en tu cartera?; sí; no; poco frecuentemente; casi siempre
527;Job - Green;15; ¿Sabes exactamente, además de dinero, lo que tienes en la cartera?; sí; no; poco frecuentemente; casi siempre
528;Job - Green;15; ¿Qué animal elegirías entre estos para representar a tu familia?; un felino; un paquidermo; un pájaro;
529;Job - Green;15; ¿Te gustaría crear una empresa que pueda ayudar a los países en desarrollo?; sí; no; no se pero puede ser interesante;
530;Job - Green;15; ¿Lees las etiquetas en el supermercado?; sí; no; poco frecuentemente; casi siempre
531;Job - Green;15; ¿Te gustaría organizar un concierto?; sí; no; No sé; Podría ser Interesante
532;Job - Green;15; ¿Te gusta ver comerciales?; si, suficiente; no; me encantan los comerciales; odio los comerciales
533;Job - Green;15; ¿Eres bueno dibujando?; sí; no; yo era de adolescente;
534;Job - Green;15; ¿Te gustaría actuar?; sí; no; a veces me gustaría probar;
535;Job - Green;15; ¿Consideras tu ciudad ecosostenible?; sí; no; poco;
536;Job - Green;15; ¿Consideras a Al Pacino un gran actor?; sí; no; lo considero el mejor;
537;Job - Green;15;¿Te gustaría vivir en las Maldivas?; sí mucho; no; No sé; preferiría otros lugares
538;Job - Green;15; ¿Alguna vez has pensado en cómo harías un comercial?; sí; no; no, pero me gustaria;
539;Job - Green;15; ¿Recibirías a un adicto en tu casa?; sí; no; solo si lo conozco; Admiro a los que lo hacen
540;Job - Green;15; ¿Participarías en un descenso en canoa desde un arroyo?; sí; no;tal vez, nunca lo he intentado;
541;Job - Red;16; ¿Te interesa entender una obra de arte?; sí; no; solo si me gusta;
542;Job - Red;16; ¿Promoverías una campaña para defender los derechos de los niños?; sí; no; Me encantaría; yo no sería capaz de
543;Job - Red;16; ¿Recitarías un poema en la radio?; sí; no; nunca, por ningún motivo; quizás
544;Job - Red;16; ¿Te asustan los espacios cerrados?; sí; no; solo si esta oscuro;
545;Job - Red;16; ¿En qué sector le gustaría iniciar un negocio?; bienes raíces; artesanía; Nunca quisiera tener mi propio negocio.;
546;Job - Red;16; ¿Se arrepintió del curso de estudio que hizo?; sí; no; algunas veces; muy a menudo
547;Job - Red;16; ¿Estarías dispuesto a cambiar tu vida por una oportunidad laboral?; sí; no; depende de la oferta;
548;Job - Red;16; ¿Tu currículum refleja tu puesto de trabajo?; absolutamente no; sí; quizás;tengo un trabajo maravilloso
549;Job - Red;16; ¿La gente que conoces estaría dispuesta a presentarte a alguien para una oferta de trabajo importante?; sí; no; tal vez, pero son envidiosos;
550;Job - Red;16; ¿Crees que la presencia física es importante para obtener un puesto de trabajo importante?; sí; no; fundamental;
551;Job - Red;16; ¿Alguna vez has ayudado a alguien a conseguir un trabajo?; sí; nunca; No tengo conexiones influyentes.;
552;Job - Red;16; ¿Por qué la gente está desempleada?; no quieren trabajar; no tienen las habilidades adecuadas; el mundo de los negocios es demasiado complicado;
553;Job - Red;16; Cuando lees sobre ofertas de trabajo ¿qué piensas?; los salarios son muy bajos; habilidades excesivas requeridas; solo los leo por curiosidad;
554;Job - Red;16; ¿Pueden los jóvenes desempeñar funciones importantes en el trabajo?; absolutamente sí; absolutamente no; depende de sus habilidades;
555;Job - Red;16; ¿Te gustaría trabajar como motivador para los demás?; yo no sería capaz de; Es mi sueño; No sé;
556;Job - Red;16; ¿Ve a sus compañeros como una amenaza para su carrera?; algunas veces; siempre; nunca;
557;Job - Red;16; ¿Te encanta detallar tu currículum?; sí mucho; No, en absoluto; solo menciono las cosas mas importantes;
558;Job - Red;16;¿Crees que una entrevista de trabajo online puede tener un resultado positivo?; sí; no; poco frecuentemente;
559;Job - Red;16; Tienes que entregar un trabajo para mañana por la mañana, aún no has terminado y ya es pasada la medianoche, ¿qué haces?; Aguanto hasta que termino; lo entrego incompleto; Me invento una excusa y no voy a trabajar;
560;Job - Red;16; Un equipo está motivado si:; la gente gana mucho; la gente se siente considerada; las personas se hacen amigas;
561;Job - Red;16; Cuando estás en el trabajo...; actúo como si fuera el jefe; trato de hacer bien mi trabajo; llamo a mis amigos;
562;Job - Blue;14; ¿Te gustaría contratar personas directamente?; sí; no; quizás; es muy dificil
563;Job - Blue;14; ¿Te gustaría organizar bodas?; sí; no; quizás; Es mi sueño
564;Job - Blue;14; ¿Te gustaría trabajar en sectores que contribuyan a la mejora ecológica?; sí; no; quizás; Es mi sueño
565;Job - Blue;14; ¿Te gustaría trabajar de cerca con los animales?; sí; no; muchisimo;
566;Job - Blue;14; Tu jefe es una buena persona pero no es consistente…; Odio a la gente inconsistente; lo mas importante es que sea buena persona;Ojalá fuera buena persona y además consecuente;
567;Job - Blue;14; ¿Qué tipo de abogado te gustaría ser?; Abogado Penalista; yo nunca seria abogado; un abogado que se ocupa de las causas sociales;
568;Job - Blue;14;"""Disciplina, trabajo. El trabajo, la disciplina.”";estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
569;Job - Blue;14;"""El trabajo no es castigo para el hombre, es su recompensa, fuerza y placer.”";estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
570;Job - Blue;14;“La recompensa del trabajo bien hecho es la oportunidad de hacer más trabajo bien hecho.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
571;Job - Blue;14;“Nuestra vida vale lo que nos ha costado en esfuerzo.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
572;Job - Blue;14;“El mayor cansancio proviene del trabajo no realizado.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
573;Job - Blue;14;“El artista no es nada sin el don, pero el don, no es nada sin trabajo.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
574;Job - Blue;14;“La avaricia, el estímulo de la industria.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
575;Job - Blue;14;“Halla la felicidad en tu trabajo o nunca serás feliz.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
576;Job - Blue;14;“Nada, que merezca la pena tenerse, viene a uno si no es como resultado de un trabajo duro.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
577;Job - Blue;14;“La pereza puede parecer atractiva, pero el trabajo da satisfacción.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
578;Job - Blue;14;“El trabajo es un olvido activo que conviene al alma fuerte.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
579;Job - Blue;14;“Convierte tu hobby en tu trabajo y no volverás a trabajar en la vida.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
580;Job - Blue;14;“De nada vale estar vivo si hay que trabajar.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
581;Job - Blue;14;“El placer que acompaña al trabajo pone en olvido a la fatiga.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
582;Job - Blue;14;“Los grandes trabajos no son hechos por la fuerza, sino por la perseverancia.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
583;Job - Blue;14; ¿Qué piensas de un trabajo de empleado?; aburrido; una excelente oportunidad; algo que da serenidad;
584;Wolves - Grey;59; Ha estado haciendo cola durante una hora y un joven pasa junto a usted. ¿Como reaccionas?; lo empujo hacia afuera; me enfado y discuto; Le invito amablemente a respetar la línea.;
585;Wolves - Grey;59;¿Crees que el uso de la violencia en determinadas situaciones es útil?; nunca; sí; solo para defenderme o defender a alguien querido para mi;
586;Wolves - Grey;59; ¿Cómo te comportas en una discusión muy acalorada?; no me expreso; pierdo la paciencia; trato de explicar mis razones;
587;Wolves - Grey;59; Cuando te enojas, ¿tiendes a romper algo?; sí; no; algunas veces; muy a menudo
588;Wolves - Grey;59; ¿Tiendes a evitar a las personas que siempre se quejan?; sí; no; no soporto a la gente que se queja;
589;Wolves - Grey;59; ¿Qué haces si estás atrapado en un atasco de tráfico?; Yo me enojo; llamo a mis amigos; pienso en mi trabajo;
590;Wolves - Grey;59; Un hombre te tira café encima. ¿Como reaccionas?; lo insulto; acepto la disculpa; Me enojo, pero inmediatamente me calmo tan pronto como se disculpa.;
591;Wolves - Grey;59; ¿Te gustaría ser Sylvester Stallone o Keanu Reeves?; Silvestre Stallone; Keanu Reeves; ninguno de los dos; ambos
592;Wolves - Grey;59; ¿Crees que el verano es el momento perfecto para conocer gente nueva?; sí; no; probablemente si; no hay momento ideal
593;Wolves - Grey;59; ¿Te gustan los matones?; sí; no; poco frecuentemente;
594;Wolves - Grey;59;¿A menudo dices mentiras?; sí; no; poco frecuentemente; muy a menudo
595;Wolves - Grey;59; ¿Estás dispuesto a hacer trampa para ganar?; sí; no; poco frecuentemente; casi siempre
596;Wolves - Grey;59; Si te dan el cambio equivocado, ¿lo denuncias?; sí; no; solo si me sirvieron amablemente;
597;Wolves - Grey;59; ¿Prefieres gran danés o chihuahua?; Gran Danés; chihuahuas; ninguno de los dos; me gustan los dos
598;Wolves - Grey;59; ¿Estás apoyando al león o la gacela?; León; gacela; no tengo preferencias;
599;Wolves - Grey;59; ¿Prefieres el perro o el gato?; perro; gato; ninguno de los dos; me gustan los dos
600;Wolves - Grey;59; ¿Eres ahorrativo?; sí; no; poco frecuentemente; casi siempre
601;Wolves - Grey;59; ¿Pasas la Navidad con tu familia?; sí; no; poco frecuentemente; casi siempre
602;Wolves - Grey;59; ¿Te gusta volver a ver películas antiguas o series de televisión?; si suficiente; no; me gusta mucho;
603;Wolves - Blue;58; ¿Haces el mismo trabajo que tus padres?; sí; no; no, pero me gustaria;
604;Wolves - Blue;58; ¿Te gustan los deportes peligrosos?; sí; no; no, pero me gustaria;
605;Wolves - Blue;58; ¿Te gustan las películas de horror?; sí; no; me gusta ver solo peliculas graciosas;
606;Wolves - Blue;58; ¿Te gustaría un trabajo que te haga viajar todo el tiempo?; sí; no; depende del trabajo que me ofrezcan;
607;Wolves - Blue;58; ¿Alguna vez te has mudado?; sí; no; una vez, hace muchos años;
608;Wolves - Blue;58; ¿Te arrepientes del pasado?; sí; no; poco frecuentemente; muy a menudo
609;Wolves - Blue;58;Si estás entre extraños, ¿tratas de conocerte?; sí; no; poco frecuentemente; casi siempre
610;Wolves - Blue;58; ¿Te gustaría ir al espacio?; sí; no; no, pero definitivamente sería emocionante;
611;Wolves - Blue;58; ¿Estás haciendo el trabajo que imaginabas de niño?; sí; No, en absoluto; no realmente, pero se acerca bastante;
612;Wolves - Blue;58; ¿Es el mundo un lugar lleno de oportunidades?; sí; no; si, pero solo para unos pocos;
613;Wolves - Blue;58; ¿Tomas bebidas azucaradas?; sí; no; poco frecuentemente; muy a menudo
614;Wolves - Blue;58; ¿Te gusta usar perfume?; sí; no; no me gustan los perfumes; solo para situaciones especiales
615;Wolves - Blue;58; ¿Prefieres un buen bistec o un buen plato de pescado?; un buen bistec; pez; ninguno de los dos; amo los dos
616;Wolves - Blue;58; ¿Sabes nadar?; seguramente; no, nunca lo he intentado; si, pero tengo miedo;
617;Wolves - Blue;58; ¿Prefieres Ferrari o Lamborghini?; ferrari; lamborghinis; ninguno de los dos; amo los dos
618;Wolves - Blue;58; ¿Te gusta caminar bajo la lluvia?; sí; no; solo en verano;
619;Wolves - Blue;58; ¿Es la infidelidad un gran defecto?; sí; no; sí, pero la tentación a veces es difícil de resistir;
620;Wolves - Blue;58; ¿Te gustan los pasteles de chocolate?; sí; no; nunca los como;
621;Wolves - Blue;58; ¿Te gusta la música clásica?; muchisimo; no, me aburre; suficiente; amo todos los generos musicales
622;Wolves - Orange;60; ¿Consultas a menudo el horóscopo?; sí; no; poco frecuentemente;
623;Wolves - Orange;60; ¿Tienes un plato favorito?; sí; no; yo lo tenia de niño;
624;Wolves - Orange;60; ¿Mar o montaña?; mar; montaña; prefiero la ciudad;
625;Wolves - Orange;60; ¿Sabes cómo cambiar un neumático de tu coche en caso de pinchazo?; seguramente; no; nunca lo he intentado;
626;Wolves - Orange;60; ¿Recuerdas el nombre del último libro que leíste?; sí; no; no leo libros;
627;Wolves - Orange;60; Te golpean con el carro pero no estas herido, que haces?; me quedo tranquilo; me enfado y me voy; Intento ganar dinero con lo que pasó.;
628;Wolves - Orange;60; Descubres al ladrón que está asaltando tu casa, ¿qué haces?; Llamaré a la policía; lo dejaré ir; debería darle un puñetazo en la nariz;
629;Wolves - Orange;60; Te han agraviado, ¿qué haces?; me vengo; siento tristeza; me quedo tranquilo;
630;Wolves - Orange;60; Te ofrecen mucho, ¿a qué te dedicas?; les digo a mis padres; le digo a mi pareja; le digo a un amigo;
631;Wolves - Orange;60; El médico se niega a visitarte porque olvidó un compromiso anterior, ¿qué haces?;empiezo a gritar; hago una nueva cita; me cambio de medico;
632;Wolves - Orange;60; Si fueras piloto de F1, ¿cuál de estos 3 te gustaría ser?; Prost; Ayrton Senna; Schumacher;
633;Wolves - Orange;60; Un enorme meteorito está a punto de caer sobre la tierra, ¿qué haces?; entro en pánico; Me acerco a las personas que amo; voy de fiesta con amigos;
634;Wolves - Orange;60; Cuando entras en una carrera:; quiero ganar a toda costa; solo quiero dar lo mejor de mi; solo me interesa participar;
635;Wolves - Orange;60; Si fueras un animal serías:; un perro; un gato; un leon;
636;Wolves - Orange;60; Si fueras una flor serías:; un tulipán; una rosa; un girasol;
637;Wolves - Orange;60; Si fueras una temporada serías:; primavera; el verano; otoño; invierno
638;Wolves - Orange;60; Si fueras una fruta serías:; una manzana; una fresa; un melocotón;
639;Wolves - Orange;60; Si fueras un insecto serías:; una hormiga; una abeja; una mariquita;
640;Wolves - Orange;60; Si fueras un lugar serías:; Oceano; río; un lago;
641;Lambs - Yellow;19; Prefieres una playa con:; rocas; arena; arena y guijarros;
642;Lambs - Yellow;19; ¿Qué arma elegirías de estas?; escudo; lanza; daga;
643;Lambs - Yellow;19; ¿Cuando ves un payaso que emoción te despierta?; miedo; felicidad; indiferencia;
644;Lambs - Yellow;19; ¿Cuál de estos perros prefieres?; perro tejonero; Gran Danés; Bulldog inglés;
645;Lambs - Yellow;19; ¿Cuál de estos gatos prefieres?; gato persa; gato de bengala; gato don esfinge;
646;Lambs - Yellow;19; ¿Cuál de estos elementos prefieres?; fuego; agua; aire;
647;Lambs - Yellow;19; ¿Cómo expresas estar enojado?; mirada amenazante; indiferencia; actitud irritante;
648;Lambs - Yellow;19; ¿Cómo desahogas tu nerviosismo?; Estando solo; haciendo deportes; tomando un baño relajante;
649;Lambs - Yellow;19; Te dan un boleto para una montaña rusa, ¿qué haces?; invento una excusa; lo acepto con entusiasmo; Rechazo cortésmente;
650;Lambs - Yellow;19; Tu amigo te dice que vio un OVNI, ¿tú qué opinas?; creo que dijo la verdad; Me río; creo que eso es mentira;
651;Lambs - Yellow;19;Si tu amigo exagera una situación que armaron juntos, ¿qué haces?; yo le corrijo; Me río; no pretendo nada;
652;Lambs - Yellow;19; ¿Cómo reaccionas cuando te reprochan los errores del pasado?; No me importa; Me pongo nervioso; trato de explicar mis razones;
653;Lambs - Yellow;19; Cuando no ayudas a los demás, te sientes...; egoísta; no siento ninguna emocion; listo para ayudarlos la próxima vez;
654;Lambs - Yellow;19; Cuando te hacen daño, reaccionas así:; me vengo; Me rindo; pienso en como reaccionar;
655;Lambs - Yellow;19; Si tu mejor amigo te cuenta un secreto íntimo…; me lo guardo para mi; les digo a todos; Se lo digo a la gente que quiero;
656;Lambs - Yellow;19; ¿Te gusta ver películas conmovedoras?; sí; no; prefiero las peliculas graciosas;
657;Lambs - Yellow;19; Si un amigo te presta su coche por unos días, ¿cómo se lo devuelves?; limpio y ordenado; con mas gasolina que cuando me la dio; como suelo usar el mio;
658;Lambs - Yellow;19; Todos los días tu mejor amigo te pide un préstamo, ¿cómo reaccionas?; Yo me enojo; lo evito; le doy lo que puedo;
659;Lambs - Yellow;19;Te probaste un vestido en una tienda pero no te gusta, ¿qué haces?; lo dejo en un estante; lo doblo; se lo doy a los vendedores;
660;Lambs - Blue;17; Después de haber ofendido a un amigo, ¿qué piensas cuando estás solo?; se lo merecía; cuando me lo encuentro me disculpo; no me desahogué lo suficiente;
661;Lambs - Blue;17; ¿Te gusta felicitar a tus amigos?; sí; poco; suficiente;
662;Lambs - Blue;17; Una camarera se equivoca al darte cambio, ¿tú qué opinas?; ella contó mal; ella estaba distraída; ella me queria joder;
663;Lambs - Blue;17; Si tu novia llega tarde que piensas?; ella es una persona grosera; algo pasó; no hay problema, suelo llegar tarde;
664;Lambs - Blue;17; Un gran profesor me excita:; gran estima; envidiar; indiferencia;
665;Lambs - Blue;17; Un joven que creó una gran empresa fue:; ayudado por los padres; muy afortunado; excelente;
666;Lambs - Blue;17; ¿Prefieres gente cautelosa o sin prejuicios?; precavido; sin prejuicios; ninguno de los dos;
667;Lambs - Blue;17;Un amigo ha traicionado tu confianza, ¿qué opinas?; algo extraño debe haber sucedido; tenia que esperarlo; definitivamente no fue su culpa;
668;Lambs - Blue;17; Si en clase un compañero te pedía que le pasaras la solución a un trabajo, ¿qué hacías?; Le ayudé; podría estudiar más; Solía ayudarlo, pero luego esperaba su ayuda la próxima vez.;
669;Lambs - Blue;17; En su opinión, ¿las organizaciones benéficas utilizan bien el dinero que reciben?; sí; no, lo usan para fines no benéficos; no siempre;
670;Lambs - Blue;17; Tu equipo rival lo está haciendo muy mal en la liga, ¿cómo te sientes?; Estoy muy feliz; todos obtienen lo que se merecen; lo siento porque son buenos;
671;Lambs - Blue;17; ¿Alguna vez has deseado a la pareja de un amigo?; sí; ni siquiera se me pasa por la cabeza; tal vez, en el pasado;
672;Lambs - Blue;17; Tu vecino acaba de reformar su casa, ¿qué haces?; no pretendo nada; lo felicito; le pido que lo visite;
673;Lambs - Blue;17; Tu hermosa vecina acaba de comprar un auto de lujo, ¿qué haces?; le pido que me muestre;Le pido que vayamos a dar un paseo juntos.; la ignoro;
674;Lambs - Blue;17; Si tu hermana entrara a tu habitación sin permiso, ¿cómo reaccionarías?; no me importaría; me enojaria; Haría que se quedara, pidiéndole que toque la próxima vez;
675;Lambs - Blue;17; Elige un deseo entre estos:; paz en el mundo; ser famoso; tener un auto deportivo de lujo;
676;Lambs - Blue;17; Si pudieras leer la mente de las personas, ¿cómo usarías esta habilidad?; para hacer el bien; hacerse rico; para gobernar sobre otros;
677;Lambs - Blue;17; ¿Cómo ha sido tu vida hasta ahora?; maravilloso; muy dificil; subidas y bajadas;
678;Lamds - Green;18; ¿Ayudarías a tu archienemigo?; sí; no; quizás; difícilmente
679;Lamds - Green;18; Estás lleno de fuerza...; en la mañana; por la tarde; Por la tarde;
680;Lamds - Green;18; La vida te ofrece una gran oportunidad, ¿a qué te dedicas?; lo tomo sobre la marcha; No sé; Acepto solo si no es muy arriesgado;
681;Lamds - Green;18; Puedes unirte al servicio secreto..; seria mi sueño; demasiado peligroso; puede ser una oportunidad interesante;
682;Lamds - Green;18;Si fueras el presidente de tu país...; ayudaría a los más pobres; cambiaria todo; yo me enriqueceria;
683;Lamds - Green;18; Estás a punto de tirarte de una roca, ¿qué te parece?; Tengo muchas ganas de hacerlo; esperemos que no haya piedras debajo; Me pregunto si alguien me está mirando.;
684;Lamds - Green;18; Tienes una cita importante pero a quien esperabas no se presenta, ¿qué te parece?; no entiendo uno bien; definitivamente aparecerá la próxima vez; espero por horas;
685;Lamds - Green;18; Sigues recibiendo llamadas de un número que no conoces, ¿qué haces?; reporto el numero; no contesto pero me intriga; bloqueo el numero;
686;Lamds - Green;18; La emoción con la que más luchas es:; tristeza; enfado; miedo;
687;Lamds - Green;18; En el zoológico, el animal que más te asusta es:; la jirafa; el gorila; El león;
688;Lamds - Green;18; ¿Cuál de estos animales se parece más a ti?; serpiente; águila; Tigre;
689;Lamds - Green;18;Terminar segundo en una carrera es:; una derrota; un gran resultado; una buena colocación;
690;Lamds - Green;18; ¿Empiezas a discutir solo por diversión?; sí; no; algunas veces; casi siempre
691;Lamds - Green;18; ¿Tiendes a terminar las oraciones de las personas cuando hablan?; sí; no; algunas veces; casi siempre
692;Lamds - Green;18; Dañar a otros te hace sentir:; superior a los demás; una persona extraordinaria; No hago daño a otros deliberadamente.;
693;Lamds - Green;18; ¿Eres la persona más inteligente que conoces?; sí; no; a veces pienso eso;
694;Lamds - Green;18; Si fueras emprendedor, ¿te gustaría serlo?; Henry Ford; steve trabajos; John Pierpont Morgan;
695;Lamds - Green;18; Si fueras deportista, ¿te gustaría serlo?; Michael Jordan; Usain Bolt; Ayrton Senna;
696;Memento;28; ¿Cuando sales de casa dudas de que no la hayas cerrado con llave?; sí; no; algunas veces; casi siempre
697;Memento;28; ¿Recuerdas los cumpleaños de familiares y amigos?; sí; no; poco frecuentemente; casi siempre
698;Memento;28; ¿Recuerdas la letra de la canción?; sí; no; poco frecuentemente; casi siempre
699;Memento;28; ¿Recuerdas episodios de tu infancia?; sí; no; muy pocos; solo tengo recuerdos confusos
700;Memento;28;Cuando vas al supermercado, ¿preparas una lista de cosas para comprar?; sí; no; poco frecuentemente; casi siempre
701;Memento;28; Cuando hueles algo, ¿lo asocias con algún recuerdo?; sí; no; algunas veces; casi siempre
