1;The Rising Sun - Pink;57;Sei in un deserto e ti imbatti su un cubo, quanto è grande?;molto grande;grande come me;molto piccolo;
500;Moon - Red;33;Il tuo partner sceglie di trascorrere le vacanze con i suoi amici e le sue amiche e non con te, cosa pensi?;preferisce stare con loro;ha bisogno di rilassarsi;non è più il mio partner;
501;Moon - Red;33;Ti piace prenderti cura dei fiori?;sì, molto;no, per nulla;mi piacerebbe;
502;Moon - Green;31;Andare a forte velocità significa:;correre un grosso pericolo;provare una forte emozione;cercare di arrivare puntuale;
503;Moon - Green;31;Devi creare un'atmosfera divertente, come ci riesci?;improvviso;faccio degli scherzi;non mi viene spontaneo essere divertente;
504;Moon - Green;31;Se dovessi scrivere su un foglio la lista dei tuoi difetti, come sarebbe il foglio?;resterebbe in bianco;avrebbe qualche riga compilata;forse in un foglio non ci starebbero tutti;
505;Moon - Green;31;Con chi festeggi un successo?;da solo;solo con chi amo;con più persone possibile;
506;Moon - Green;31;L'incontrare nuove persone ti mette energia?;sì;no;non molto;dipende da quali persone incontro
507;Moon - Green;31;Quale tra questi giochi preferisci?;carte;scacchi;Monopoli;
508;Moon - Green;31;Hai 2 ore di tempo inaspettate, cosa fai?;vado al cinema;visito un museo;faccio dello sport;dormo
509;Moon - Green;31;Ti vorresti rifugiare...;in un castello;in un bosco;in un campo di grano;
510;Moon - Green;31;Come trascorreresti una serata in una grande metropoli?;andrei in un bel locale a bere e a ballare;in un bellissimo ristorante;passeggiando per le vie del centro;
511;Moon - Green;31;Quanti sono i tuoi migliori amici?;tra 2 e 4;solo uno;più di 5;
512;Moon - Green;31;Come ti descriverebbe un tuo insegnante delle elementari?;timido e riservato;irrequieto;vivace;
513;Moon - Green;31;Hai tante cose da dire?;sì;no;raramente;dipende dal contesto
514;Moon - Green;31;Dopo aver parlato a lungo con delle persone, preferisci restare da solo?;si;no;a volte;quasi sempre
515;Moon - Green;31;Ti piacerebbe avere delle opere d'arte per mostrarle in pubblico?;sì;no;non mi interessa l'arte;
516;Moon - Green;31;Ti piacerebbe vivere in una casa con molti sconosciuti?;si ;no;non lo so, dovrei provare;
517;Moon - Green;31;Ti hanno presentato a un amico di un tuo amico, come ti comporti?;diventiamo subito amici;resto sulle mie;cerco di conoscerlo meglio;
518;Moon - Green;31;Adori indossare abiti provocanti?;si ;no;solo raramente;
519;Moon - Green;31;Dormiresti tranquillamente anche con una persona sconosciuta?;si ;no;non lo so;
520;Job - Green;15;Il datore di lavoro ti obbliga a fare sempre gli straordinari, cosa pensi?;mi licenzio;diventerò importante in azienda;guadagnerò di più;
521;Job - Green;15;Che stati d'animo ti provoca il lavoro?;ansia;felicità ;tristezza;
522;Job - Green;15;Preferisci il lavoro da imprenditore o da dipendente?;imprenditore;dipendente;ognuno ha i suoi lati positivi e negativi;
523;Job - Green;15;Cosa ti affatica maggiormente?;lavoro manuale;lavoro mentale;non lavorare;
524;Job - Green;15;L'azienda è in crisi ed il datore di lavoro ti chiede di lavorare gratis qualche ora per il bene dell'azienda. Accetti?;si;no;solo se mi propone un futuro aumento di stipendio;
525;Job - Green;15;A cosa non rinunceresti mai tra queste cose?;vacanza estiva;vacanza invernale;al caffè dopo il pranzo;
526;Job - Green;15;Sai esattamente quanti soldi hai nel tuo portafoglio?;si;no;raramente;quasi sempre
527;Job - Green;15;Sai esattamente oltre ai soldi, cosa hai nel portafoglio?;si;no;raramente;quasi sempre
528;Job - Green;15;Quale animale sceglieresti tra questi per rappresentare la tua famiglia?;un felino;un pachiderma;un uccello;
529;Job - Green;15;Ti piacerebbe creare un'azienda che possa aiutare i paesi in via di sviluppo?;si;no;non saprei, ma potrebbe essere interessante;
530;Job - Green;15;Leggi le etichette al supermercato?;si;no;raramente;quasi sempre
531;Job - Green;15;Ti piacerebbe organizzare un concerto?;si;no;non lo so;potrebbe essere interessante 
532;Job - Green;15;Ti piace guardare la pubblicità?;si, abbastanza;no;adoro la pubblicità ;odio la pubblicità 
533;Job - Green;15;Sei bravo a disegnare?;si;no;lo ero da adolescente;
534;Job - Green;15;Ti piacerebbe recitare?;si;no;a volte mi piacerebbe provare;
535;Job - Green;15;Consideri la tua città ecosostenibile?;si;no;non molto;
536;Job - Green;15;Consideri Al Pacino un grande attore?;si;no;lo considero il migliore;
537;Job - Green;15;Ti piacerebbe vivere alle Maldive?;si, moltissimo ;no;non lo so;preferirei altri posti
538;Job - Green;15;Hai mai pensato a come realizzeresti uno spot pubblicitario?;si;no;no, ma mi piacerebbe;
539;Job - Green;15;Ospiteresti un tossicodipendente a casa tua?;si;no;solo se lo conosco;ammiro chi lo fa
540;Job - Green;15;Parteciperesti a una discesa in canoa da un torrente?;si;no;forse, non ho mai provato;
541;Job - Red;16;Hai interesse nel capire un'opera d'arte?;si;no;solo se l'opera mi piace;
542;Job - Red;16;Promuoveresti una campagna per difendere i diritti dei bambini?;si;no;mi piacerebbe molto;non ne sarei in grado
543;Job - Red;16;Reciteresti una poesia alla radio?;si;no;mai, per nessun motivo;forse 
544;Job - Red;16;Ti danno fastidio gli spazi chiusi?;si;no;solo se c’è buio;
545;Job - Red;16;In quale settore ti piacerebbe intraprendere un'attività?;commercio;artigianato;non vorrei mai avere un'attività mia;
546;Job - Red;16;Ti sei pentito del percorso di studi che hai fatto?;sì;no;a volte;molto spesso
547;Job - Red;16;Saresti disposto a cambiare la tua vita per un'opportunità di lavoro?;sì;no;dipende dalla proposta;
548;Job - Red;16;Il tuo curriculum rispecchia la tua posizione lavorativa?;assolutamente no;sì;forse;ho un lavoro meraviglioso 
549;Job - Red;16;Le persone che conosci sarebbero disposte a presentarti qualcuno per un'importante offerta di lavoro?;sì;no;forse, ma sono invidiose;
550;Job - Red;16;Ritieni che la presenza fisica sia importante per ottenere una posizione lavorativa importante?;penso di sì;no;è fondamentale;
551;Job - Red;16;Hai mai aiutato una persona ad ottenere un lavoro?;sì;mai;non ho conoscenze influenti;
552;Job - Red;16;Le persone disoccupate lo sono perché?;non hanno voglia di lavorare;non hanno le giuste competenze;il mondo lavorativo è troppo complicato;
553;Job - Red;16;Quando leggi delle offerte di lavoro cosa pensi?;stipendi troppo bassi;competenze richieste eccessive;le leggo solo per curiosità ;
554;Job - Red;16;I giovani possono ricoprire ruoli importanti sul lavoro?;assolutamente sì;assolutamente no;dipende dalle capacità che hanno;
555;Job - Red;16;Ti piacerebbe svolgere un lavoro di motivatore per gli altri?;non ne sarei in grado;è il mio sogno;non saprei;
556;Job - Red;16; Vedi i tuoi colleghi come una minaccia per la tua carriera?;a volte;sempre ;mai;
557;Job - Red;16;Ami dettagliare i tuoi curriculum vitae?;sì, molto;no, per nulla;indico solo le cose più importanti;
558;Job - Red;16;Pensi che un colloquio di lavoro possa avere un risultato positivo se..;lo faccio di persona;lo faccio via web;non mi interessa fare colloqui di lavoro;
559;Job - Red;16;Devi consegnare un lavoro entro domani mattina, non hai ancora finito ed è già passata la mezzanotte, cosa fai?;resisto finché non ho finito;lo consegno incompleto;mi invento una scusa e non vado a lavorare;
560;Job - Red;16;Un team è motivato se:;le persone guadagnano molto;le persone si sentono considerate;le persone diventano amiche tra di loro;
561;Job - Red;16;Quando sei al lavoro...;mi comporto come fossi il capo;cerco di fare il mio lavoro bene;aspetto che finisca la giornata;
562;Job - Blue;14;Ti piacerebbe assumere direttamente delle persone?;si ;no;forse;è un lavoro troppo difficile 
563;Job - Blue;14;Ti piacerebbe organizzare matrimoni?;si ;no;forse;è il mio sogno 
564;Job - Blue;14;Ti piacerebbe lavorare in settori che contribuiscono al miglioramento ecologico?;si ;no;forse;è il mio sogno 
565;Job - Blue;14;Ti piacerebbe lavorare a contatto con gli animali?;si ;no;moltissimo;
566;Job - Blue;14;Il tuo capo è una brava persona ma non è coerente...;preferirei fosse coerente;l'importante è che sia una brava persona;vorrei che fosse una brava persona e anche coerente;
567;Job - Blue;14;Che tipo di avvocato vorresti essere?;penalista;non farei mai l'avvocato;che si occupa di cause sociali;
568;Job - Blue;14;"""Il lavoro allontana da noi tre grandi mali: la noia, il vizio e il bisogno""";verissimo;no, non è così;concordo solo in parte;
569;Job - Blue;14;"""Tutto ben considerato, lavorare è meno noioso che divertirsi""";verissimo;no, non è così;concordo solo in parte;
570;Job - Blue;14;"""L'inizio è la parte più importante di un lavoro""";verissimo;no, non è così;spesso è così ;
571;Job - Blue;14;"""Il lavoro nobilita l'uomo e arricchisce qualcun altro""";verissimo;no, non è così;spesso è così ;
572;Job - Blue;14;"""Loro parlano della dignità del lavoro. Bugie. La dignità è nel tempo libero""";verissimo;no, non è così;la dignità è nel fare ciò che piace;
573;Job - Blue;14;"""Il piacere nel lavoro aggiunge perfezione al compito che svolgiamo""";verissimo;no, non è così;spesso è così ;
574;Job - Blue;14;"""Lo scopo del lavoro è quello di guadagnarsi il tempo libero""";verissimo;no, non è così;concordo solo in parte;
575;Job - Blue;14;"""Chi lavora stando seduto è pagato di più di chi lavora stando in piedi""";verissimo;purtroppo è sempre così;a volte è così ;no, non è così
576;Job - Blue;14;"""Il lavoro è il rifugio di coloro che non hanno nulla di meglio da fare""";verissimo;no, non è così;spesso è così ;
577;Job - Blue;14;"""Il profitto è la naturale conseguenza di un lavoro fatto bene""";verissimo;non è sempre così;spesso è così ;
578;Job - Blue;14;"""Non mi piace il lavoro anche se è qualcun altro a farlo""";concordo pienamente;a me piace lavorare;se il lavoro lo fa qualcun altro, non ho nulla da dire;
579;Job - Blue;14;"""Scegli un lavoro che ami, e non dovrai lavorare neppure un giorno in vita tua""";verissimo;no, non è così;concordo solo in parte;
580;Job - Blue;14;"""Per il suo lavoro, l'uomo deve cercare consensi, ma mai l'applauso""";verissimo;no, bisogna ottenere il massimo riconoscimento;concordo solo in parte;
581;Job - Blue;14;"""Ognuno faccia il mestiere che sa fare""";verissimo;magari fosse così;no, non sono d’accordo ;
582;Job - Blue;14;"""Se una persona passasse un anno intero in vacanza, divertirsi sarebbe stressante come lavorare""";verissimo;no, non è così;concordo solo in parte;
583;Job - Blue;14;Come consideri un lavoro da dipendente?;noioso;un'ottima opportunità ;una cosa che da serenità;
584;Wolves - Grey;59;Stai facendo la fila da un'ora e una persona ti passa davanti. Come reagisci?;lascio perdere e la faccio passare;mi arrabbio e litigo;la invito cortesemente a rispettare la fila;
585;Wolves - Grey;59;Pensi che usare la violenza in certe occasioni sia utile?;mai;si;solo per difendermi o difendere una persona a me cara;
586;Wolves - Grey;59;Come ti comporti in una discussione molto accesa?;non mi esprimo;perdo la pazienza;cerco di spiegare con calma le mie ragioni;
587;Wolves - Grey;59;Quando ti arrabbi tendi a rompere qualcosa?;si;no;a volte;molto spesso
588;Wolves - Grey;59;Tendi ad allontanarti dalle persone che si lamentano sempre?;si;no;non sopporto le persone che si lamentano ;
589;Wolves - Grey;59;Cosa fai se sei bloccato in auto a causa di una colonna?;ascolto della musica;sto al cellulare;mi metto a pensare;
590;Wolves - Grey;59;Una persona ti rovescia addosso un caffè. Come reagisci?;lo insulto;accetto le scuse;mi arrabbio, ma poi mi calmo subito non appena si scusa;
591;Wolves - Grey;59;Vorresti essere Sylvester Stallone o Keanu Reeves?;Sylvester Stallone;Keanu Reeves;nessuno dei due;entrambi
592;Wolves - Grey;59;Pensi che l'estate sia il momento ideale per conoscere nuove persone?;si;no;probabilmente si;non c’è un momento ideale
593;Wolves - Grey;59;Ti piacciono gli spacconi?;si;no;raramente;
594;Wolves - Grey;59;Ti capita spesso di mentire?;si;no;raramente;molto spesso
595;Wolves - Grey;59;Pur di vincere sei disposto a barare?;si;no;raramente;quasi sempre
596;Wolves - Grey;59;Se sbagliano a darti il resto in eccesso, lo fai presente?;si;no;solo se mi hanno servito gentilmente;
597;Wolves - Grey;59;Preferisci l'alano o il chihuahua?;alano;chihuahua;nessuno dei due;mi piacciono entrambi
598;Wolves - Grey;59;Fai il tifo per il leone o la gazzella?;leone;gazzella;non ho preferenze;
599;Wolves - Grey;59;Preferisci il cane o il gatto?;cane;gatto;nessuno dei due;mi piacciono entrambi
600;Wolves - Grey;59;Sei parsimonioso?;si;no;raramente;quasi sempre
601;Wolves - Grey;59;Passi il Natale in famiglia?;si;no;raramente;quasi sempre
602;Wolves - Grey;59;Rivedi volentieri vecchi film o serie televisive?;si, abbastanza;no;mi piace moltissimo ;
603;Wolves - Blue;58;Fai lo stesso lavoro dei tuoi genitori?;si;no;no, ma mi piacerebbe;
604;Wolves - Blue;58;Ami fare sport pericolosi?;si;no;no, ma mi piacerebbe;
605;Wolves - Blue;58;Ti piacciono i film horror?;si;no;mi piace guardare solo cose divertenti;
606;Wolves - Blue;58;Ti piacerebbe un lavoro che ti porta a viaggiare sempre?;si;no;dipende dal lavoro che mi viene offerto;
607;Wolves - Blue;58;Hai mai fatto un trasloco?;si;no;spero non capiti mai;
608;Wolves - Blue;58;Rimpiangi il passato?;si;no;raramente;molto spesso
609;Wolves - Blue;58;Se sei in mezzo a degli estranei, cerchi di far conoscenza?;si;no;raramente;quasi sempre
610;Wolves - Blue;58;Ti piacerebbe andare nello spazio?;si;no;no, ma sarebbe sicuramente emozionante ;
611;Wolves - Blue;58;Stai facendo il lavoro che immaginavi da bambino?;si;no, per nulla;non proprio, ma si avvicina molto;
612;Wolves - Blue;58;Il mondo è un posto pieno di opportunità?;si;no;sì, ma solo per pochi;
613;Wolves - Blue;58;Bevi bevande zuccherate?;si;no;raramente;molto spesso
614;Wolves - Blue;58;Ti piace metterti il profumo?;si;no;non mi piacciono i profumi;solo per situazioni speciali
615;Wolves - Blue;58;Preferisci una bella bistecca o un bel piatto di pesce?;una bella bistecca;pesce;nessuno dei due;adoro entrambi
616;Wolves - Blue;58;Sai nuotare?;certamente;no, non ho mai provato;sì, ma ho paura;
617;Wolves - Blue;58;Preferisci la Ferrari o la Lamborghini?;Ferrari;Lamborghini;nessuna delle due;adoro entrambe
618;Wolves - Blue;58;Ti piace passeggiare sotto la pioggia?;si;no;solo d'estate;
619;Wolves - Blue;58;L'infedeltà è un grande difetto?;si;no;sì, ma a volte è difficile resistere alle tentazioni;
620;Wolves - Blue;58;Ti piacciono le torte al cioccolato?;si;no;abbastanza, ma non le mangio mai;
621;Wolves - Blue;58;Ti piace la musica classica?;moltissimo;no, mi annoia;abbastanza;amo tutti i generi musicali
622;Wolves - Orange;60;Consulti spesso l'oroscopo?;si;no;raramente;
623;Wolves - Orange;60;Hai un piatto preferito?;si;no;lo avevo da bambino;
624;Wolves - Orange;60;Mare o montagna?;mare;montagna;preferisco la città ;
625;Wolves - Orange;60;Sai cambiare una gomma della tua macchina in caso di foratura?;certamente;no;non ho mai provato;
626;Wolves - Orange;60;Ricordi il nome dell'ultimo libro che hai letto?;si;no;non leggo libri;
627;Wolves - Orange;60;Ti tamponano con l'auto ma non hai danni, cosa fai?;me ne vado tranquillamente;mi arrabbio e me ne vado;provo a guadagnare su ciò che è accaduto;
628;Wolves - Orange;60;Scopri il ladro che ti sta derubando in casa, cosa fai?;chiamo la polizia;lo lascio andare;mi lancio su di lui;
629;Wolves - Orange;60;Hai subito un torto, cosa fai?;mi vendico;provo tristezza;lascio correre;
630;Wolves - Orange;60;Ti propongono un grande affare, cosa fai?;me lo tengo stretto;lo dico al mio socio;lo dico a un amico;
631;Wolves - Orange;60;Il medico si rifiuta di visitarti perché si era dimenticato di un precedente impegno, cosa fai?;comincio ad urlare;fisso un nuovo appuntamento;cambio medico;
632;Wolves - Orange;60;Se fossi stato un pilota di F1, quale tra questi 3 avresti voluto essere?;Prost;Senna;Schumacher;
633;Wolves - Orange;60;Sta per cadere un'enorme meteorite sulla terra, cosa fai?;prego;sto con le persone che amo;faccio festa con amici e amiche;
634;Wolves - Orange;60;Quando partecipi a una gara:;voglio vincere a tutti i costi;desidero solo dare il meglio di me stesso;mi interessa solo partecipare;
635;Wolves - Orange;60;Se fossi un animale saresti: ;un cane ;un gatto;un leone;
636;Wolves - Orange;60;Se fossi un fiore saresti: ;una viola;una rosa;un girasole;
637;Wolves - Orange;60;Se fossi una stagione saresti: ;primavera;estate;autunno;inverno
638;Wolves - Orange;60;Se fossi un frutto saresti: ;una mela;una fragola;una pesca;
639;Wolves - Orange;60;Se fossi un insetto saresti:;una formica;un'ape;una coccinella;
640;Wolves - Orange;60;Se fossi un luogo saresti: ;oceano;fiume;lago;
641;Lambs - Yellow;19;Preferisci una spiaggia con: ;scogli;sabbia;sabbia e sassi;
642;Lambs - Yellow;19;Quale arma sceglieresti tra queste?;scudo;lancia;pugnale;
643;Lambs - Yellow;19;Quando vedi un pagliaccio che emozione ti suscita?;paura;felicità;indifferenza;
644;Lambs - Yellow;19;Quale tra questi cani preferisci?;bassotto;alano;bulldog inglese;
645;Lambs - Yellow;19;Quale tra questi gatti preferisci?; gatto Persiano;gatto del Bengala;gatto Don Sphynx;
646;Lambs - Yellow;19;Quale tra questi elementi preferisci?;fuoco;acqua;aria;
647;Lambs - Yellow;19;Manifesti l'essere arrabbiato in quale maniera?;sguardo minaccioso;indifferenza;atteggiamento indisponente;
648;Lambs - Yellow;19;Come sfoghi il tuo nervosismo?;stando da solo;facendo sport;facendo un bagno rilassante;
649;Lambs - Yellow;19;Ti regalano un biglietto per le montagne russe, cosa fai?;invento una scusa;lo accetto entusiasta;lo rifiuto gentilmente;
650;Lambs - Yellow;19;Un tuo amico ti dice di aver visto un UFO, cosa pensi?;penso abbia detto la verità ;mi metto a ridere;penso che è una bugia;
651;Lambs - Yellow;19;Se qualcuno esagera una situazione fatta assieme a te, cosa fai?;lo correggo;lo assecondo;faccio finta di nulla;
652;Lambs - Yellow;19;Come reagisci quando ti rimproverano errori del passato?;non me ne curo;mi innervosisco;provo a spiegare le mie ragioni;
653;Lambs - Yellow;19;Quando non aiuti gli altri ti senti...;egoista;non provo nessuna emozione;pronto per aiutarli la prossima volta;
654;Lambs - Yellow;19;Quando subisci un torto reagisci così:;mi vendico;lascio perdere;penso a come reagire;
655;Lambs - Yellow;19;Se il tuo miglior amico ti racconta un suo intimo segreto...;lo tengo per me;lo racconto a tutti;lo racconto alle persone che amo;
656;Lambs - Yellow;19;Ti piace guardare film commoventi:;vero;falso;preferisco film divertenti;
657;Lambs - Yellow;19; Se un amico ti presta la macchina per qualche giorno, come la riconsegni?;pulita e ordinata;con più benzina di quando me l'ha data;come uso la mia solitamente;
658;Lambs - Yellow;19;Ogni giorno una persona ti chiede del denaro in prestito, come reagisci?;mi arrabbio;la evito;le dono quello che posso;
659;Lambs - Yellow;19;Ti sei provato un abito in un negozio ma non ti piace, cosa fai?;lo lascio su uno scaffale;lo ripiego;lo do in mano alle commesse;
660;Lambs - Blue;17;Dopo che hai offeso una persona, cosa pensi quando sei rimasto solo?;se lo meritava;quando la incontro le chiedo scusa;non mi sono sfogato abbastanza;
661;Lambs - Blue;17;Ti piace fare i complimenti ai tuoi amici?;sì;non molto;abbastanza;
662;Lambs - Blue;17;Una barista si sbaglia a darti il resto, cosa pensi?;si è sbagliata a contare;era distratta;voleva fregarmi;
663;Lambs - Blue;17;Se una persona è in ritardo cosa pensi?;è una persona maleducata;è successo qualcosa;nessun problema, di solito sono io in ritardo;
664;Lambs - Blue;17;Un grande professore mi suscita: ;grande stima;invidia;indifferenza;
665;Lambs - Blue;17;Un giovane che ha creato una grande azienda è stato:;aiutato dai genitori;fortunatissimo;bravissimo;
666;Lambs - Blue;17;Preferisci le persone prudenti o spregiudicate?;prudenti;spregiudicate;nessuna delle due;
667;Lambs - Blue;17;Un amico ha tradito la tua fiducia, cosa pensi?;deve essere successo qualcosa di strano;me lo dovevo aspettare;sicuramente non è stata colpa sua;
668;Lambs - Blue;17;Se in classe un compagno ti chiedeva di passargli la soluzione di un compito, cosa facevi?;lo aiutavo;poteva studiare di più;lo aiutavo ma poi mi aspettavo un aiuto da lui la volta successiva;
669;Lambs - Blue;17;Secondo te, le associazioni benefiche usano bene il denaro che ricevono?;sì;no, lo usano per scopi non caritatevoli;non sempre;
670;Lambs - Blue;17;La tua squadra rivale sta andando malissimo in campionato, cosa provi?;sono felicissimo;ognuno ha ciò che si merita;mi spiace perché sono bravi;
671;Lambs - Blue;17;Hai mai desiderato il partner di un amico ?;sì;non mi passa nemmeno per la testa;forse, in passato;
672;Lambs - Blue;17;Il tuo vicino di casa ha appena ristrutturato casa, cosa fai?;faccio finta di nulla;gli faccio i complimenti;gli chiedo di visitarla;
673;Lambs - Blue;17;La tua vicina di casa ha appena comprato un'auto lussuosa, cosa fai?;le chiedo di farmela vedere;le chiedo di fare un giro assieme;la ignoro;
674;Lambs - Blue;17;Se una persona entrasse senza permesso in camera tua, come reagiresti?;non mi farei alcun problema;mi arrabbierei;la farei rimanere, chiedendole di bussare la prossima volta;
675;Lambs - Blue;17;Scegli un desiderio tra questi:;la pace nel mondo;essere famoso;possedere una sportiva di lusso;
676;Lambs - Blue;17;Se leggessi nella mente delle persone, come useresti questa dote?;per fare del bene;per arricchirmi;per aver potere sugli altri;
677;Lambs - Blue;17;Come è stata finora la tua vita?;meravigliosa;difficilissima;alti e bassi;
678;Lambs - Green;18;Aiuteresti un tuo acerrimo nemico?;sì;no;forse;difficilmente
679;Lambs - Green;18;Sei nel pieno delle forze...;al mattino;al pomeriggio;alla sera;
680;Lambs - Green;18;La vita ti offre una grande opportunità, cosa fai?;la colgo al volo;non lo so;accetto solo se non è troppo rischiosa;
681;Lambs - Green;18;Puoi entrare a far parte dei servizi segreti..;sarebbe il mio sogno;troppo pericoloso;potrebbe essere una cosa interessante;
682;Lambs - Green;18;Se fossi il presidente della tua nazione...;aiuterei i più poveri;cambierei tutto;mi arricchirei;
683;Lambs - Green;18;Ti stai per tuffare da uno scoglio, cosa pensi?;non vedo l'ora di farlo;speriamo non ci siano sassi sotto;chissà se qualcuno mi sta guardando;
684;Lambs - Green;18;Hai un appuntamento importante ma non si presenta chi aspettavi, cosa pensi?;non me ne va dritta una;la prossima volta si presenterà sicuramente;resto ad aspettare per ore;
685;Lambs - Green;18;Ricevi continuamente chiamate da un numero che non conosci, cosa fai?;segnalo il numero a chi di competenza;non rispondo ma sono incuriosito;blocco il numero;
686;Lambs - Green;18;L'emozione con cui ti scontri maggiormente è:;la tristezza;la rabbia;la paura;
687;Lambs - Green;18;Allo zoo l'animale che ti fa più paura è:;la giraffa;il gorilla;Il leone;
688;Lambs - Green;18;Quale tra questi animali ti assomiglia maggiormente?;serpente;aquila;tigre;
689;Lambs - Green;18;Arrivare secondi in una gara è:;una sconfitta;un grande risultato;un buon piazzamento;
690;Lambs - Green;18;Inizi delle discussioni solo per il piacere di farlo?;sì;no;a volte;quasi sempre
691;Lambs - Green;18;Tendi a finire le frasi delle persone quando parlano?;si;no;a volte;quasi sempre
692;Lambs - Green;18;Danneggiare gli altri ti fa sentire:;superiore agli altri;una persona straordinaria;non danneggio gli altri volontariamente ;
693;Lambs - Green;18;Sei la persona più intelligente che conosci?;si ;no;a volte lo penso;
694;Lamds - Green;18;Se fossi un imprenditore, vorresti essere:;Henry Ford;Steve Jobs;John Pierpont Morgan;
695;Lamds - Green;18;Se fossi uno sportivo, vorresti essere:;Michael Jordan;Usain Bolt;Ayrton Senna;
696;Memento;28;Quando esci di casa hai il dubbio di non aver chiuso a chiave?;si;no ;a volte;quasi sempre
697;Memento;28;Ti ricordi dei compleanni di parenti e amici?;si;no ;raramente;quasi sempre
698;Memento;28;Ti ricordi i testi delle canzoni?;si;no ;raramente;quasi sempre
699;Memento;28;Ricordi episodi della tua infanzia?;si, certamente;no ;pochissimi;ho solo ricordi confusi
700;Memento;28;Quando vai al supermercato ti prepari una lista delle cose da comprare?;si;no ;raramente;quasi sempre
701;Memento;28;Quando senti un odore lo associ a qualche ricordo?;si;no ;a volte;quasi sempre
702;Memento;28;"""La vera arte della memoria è l’attenzione"" ";concordo pienamente;no, non è così;è vero solo in parte;
703;Memento;28;"""La memoria è il diario che ciascuno di noi porta sempre con sé""";concordo pienamente;no, non è così;è vero solo in parte;
704;Memento;28;"""La memoria è tesoro e custode di tutte le cose""";concordo pienamente;no, non è così;il cuore è custode di tutte le cose;
705;Memento;28;"""Perdere il passato significa perdere il futuro""";concordo pienamente;no, non è così;è vero solo in parte;
706;Memento;28;"""La memoria obbedisce sempre al cuore""";concordo pienamente;no, non è così;è vero solo in parte;
707;Memento;28;"""La memoria è l'intelligenza degli idioti""";concordo pienamente;no, non è così;la memoria è un grande tesoro;
708;Memento;28;"""I creditori hanno miglior memoria dei debitori""";verissimo;no, non è così;spesso è così ;
709;Memento;28;Hai facilità a ricordare nuove nozioni?;si;no ;abbastanza;dipende come me le spiegano
710;Memento;28;Qual è l'evento storico che per primo ti viene alla memoria?;11 settembre 2001;caduta del regime nazista;bomba atomica Hiroshima;
711;Round Table;47;In una trattativa ascolti attentamente l'altra persona?;si;no;raramente;quasi sempre
712;Round Table;47;Se vedi che la persona con cui tratti ha ragione, ti allinei facilmente alle sue conclusioni?;si;no;dipende dal mio umore;
713;Round Table;47;Aspetti che sia l'altra persona ad esporre prima la sua opinione?;si;no;raramente;quasi sempre
714;Round Table;47;Sei in difficoltà a chiudere una trattativa?;si;no;dipende da chi mi trovo di fronte;
715;Round Table;47;Preferisci il compromesso a una forte discussione?;si;no;raramente;quasi sempre
716;Round Table;47;Interrompi spesso il tuo interlocutore?;si;no;raramente;molto spesso
717;Round Table;47;Tendi a fare spesso battute sarcastiche?;si;no;raramente;
718;Round Table;47;Pensi sempre che il tuo interlocutore ti nasconda qualcosa?;si;no;quasi sempre;a volte
719;Round Table;47;Pensi di intuire spesso i bisogni altrui?;si;no;raramente;
720;Round Table;47;Pur di parlare con qualcuno ti inventi qualsiasi argomento?;si;no;a volte;molto spesso
721;Round Table;47;Ti piacciono le trattative lunghe e complesse?;si;no;per nulla;sono affascinanti
722;Round Table;47;Pensare a un possibile insuccesso ti rende nervoso?;si;no;moltissimo;
723;Round Table;47;Hai difficoltà ad esprimerti durante una trattativa?;si;no;a volte;quasi sempre
724;Round Table;47;Ti è mai capitato di avere le palpitazioni durante una trattativa ?;si;no;qualche volta;
725;Round Table;47;Ti hanno mai ripreso per il tuo tono di voce?;si;no;raramente;molto spesso
726;Round Table;47;Nella vita c'è sempre chi vince e chi perde?;si;no;purtroppo è così ;
727;Round Table;47;Sei una persona diffidente?;si;no;a volte;quasi sempre
728;Round Table;47;Quando le persone parlano di un argomento che non ti interessa cosa fai?;fingo interesse;penso ad altro;mi comporto normalmente;
729;Round Table;47;Tendi a modulare il tono della voce?;sì;no;raramente;molto spesso
730;Round Table;47;Immetti sul mercato un prodotto che denota subito grossi problemi tecnici, cosa fai?;ritiro il prodotto e restituisco i soldi;cerco di trattare con le persone che lo hanno acquistato;non rispondo più alle loro richieste e mi tengo il denaro;
731;Round Table;47;Quale tra queste situazioni ti mette maggior pressione?;cambiare lavoro;cambiare casa;cambiare partner;
732;Round Table;47;In un ristorante, dove sei solito andare, ordini il tuo piatto preferito ma non è buono come sempre...;non ci torno più;può succedere;faccio presente la mia insoddisfazione al titolare del locale;
733;Round Table;47;Sei molto abile nel gestire le varie situazioni che la vita ti propone...;vero;falso;abbastanza;dipende dal tipo di situazioni
734;One Shot - Red;36;La tua macchina è?;sempre perfetta;sempre disordinata;in discrete condizioni;
735;One Shot - Red;36;L'amore è: ;una sofferenza;la cosa più bella;sopportarsi a vicenda;
736;One Shot - Red;36;L'amicizia è:;la cosa più importante;un'illusione;una cosa da coltivare sempre;
737;One Shot - Red;36;La noia è:;non provare emozioni forti;fare le stesse cose ogni giorno;non avere persone care vicine;
738;One Shot - Red;36;La malinconia è:;pensare sempre a cose tristi;vedere il lato negativo delle cose;una bella sensazione;
739;One Shot - Red;36;La vendetta è:;un modo per sentirsi meglio;una cosa inutile;un brutto sentimento;
